城市 区 方位 房屋名 大小 租赁方式 朝向 月租 计费方式 几室 几厅 几卫 入住 租期 看房 所在楼层 总楼高 电梯 车位 用水 用电 燃气 供暖 
4 13 85 1131 55 1 2 1500 0 2 1 1 2 0 1 3 5 1 0 1 1 2 2
4 12 164 185 40 1 2 3200 1 1 1 1 2 12 4 2 6 1 0 1 1 1 0
4 5 121 744 20 1 2 2900 3 1 1 1 2 12 4 2 5 2 0 1 1 2 2
4 12 76 1276 40 1 6 4500 1 1 1 1 1 12 1 3 6 1 0 1 1 2 0
4 12 76 1117 28 1 7 3700 3 1 1 1 2 12 4 3 7 1 2 1 1 1 0
4 3 19 54 63 1 2 8500 1 1 1 1 2 24 1 1 33 2 0 1 1 2 0
4 13 109 95 20 1 2 2300 5 4 1 4 2 12 4 3 6 1 0 1 1 2 0
4 8 146 13 40 1 2 6100 1 1 1 1 2 12 1 2 4 1 0 1 1 1 0
4 7 163 1205 40 1 2 3500 0 1 0 1 2 0 1 1 6 1 0 1 1 1 0
4 13 85 1577 58 1 2 1000 0 1 1 1 2 0 1 1 18 2 0 1 1 2 1
4 1 81 1206 81 1 2 1600 0 2 2 1 2 0 1 1 7 1 0 1 1 1 0
4 8 32 734 38 1 2 4800 3 1 1 1 2 12 4 2 36 2 2 1 1 2 2
4 3 162 324 52 1 2 6000 0 2 1 1 1 0 1 3 6 1 0 1 1 1 0
4 12 54 1021 47 1 2 3200 0 1 1 1 2 0 1 3 6 1 0 1 1 1 0
4 13 85 1074 91 1 2 1700 0 2 2 1 2 0 1 1 18 2 0 1 1 1 0
4 7 163 1264 13 1 2 3190 1 3 1 1 2 12 4 1 6 2 0 1 1 2 0
4 13 85 1339 90 1 2 2200 0 3 1 1 2 0 1 3 6 1 0 1 1 1 0
4 7 145 1530 20 1 2 3000 1 1 0 1 2 24 1 3 5 1 0 1 1 1 0
4 12 160 784 16 1 2 3490 1 4 1 2 2 12 4 1 17 1 0 1 1 2 0
4 5 8 1346 15 1 2 1700 3 4 1 2 2 12 4 1 6 1 0 1 1 1 2
4 13 85 114 65 1 2 2000 0 2 1 1 2 0 5 1 6 1 0 1 1 2 2
4 9 93 181 17 1 4 1800 3 5 1 2 2 12 4 3 6 1 2 1 1 1 0
4 13 85 114 83 1 2 1200 0 2 1 1 2 0 1 3 6 1 0 1 1 2 2
4 13 58 1387 16 1 2 1500 1 3 1 1 2 12 4 3 6 0 0 0 0 0 0
4 3 127 1491 39 1 2 6000 0 1 1 1 1 0 1 2 6 1 0 1 1 2 0
4 12 26 838 12 1 1 2460 1 4 1 2 2 12 4 1 28 2 0 1 1 2 0
4 3 9 837 61 1 2 7800 1 2 1 1 2 12 1 3 6 1 0 1 1 2 2
4 12 106 375 38 1 2 3490 1 1 0 1 2 24 1 2 4 1 0 1 1 2 2
4 13 92 589 16 1 2 1700 3 5 1 1 2 12 4 1 18 2 0 1 1 1 0
4 8 47 1523 44 1 2 5200 0 1 1 1 2 0 1 3 6 1 0 1 1 2 2
4 13 58 302 12 1 2 1830 1 3 1 1 2 12 4 3 13 2 2 1 1 2 0
4 6 131 377 25 1 7 3000 3 4 1 2 2 12 4 2 34 2 2 1 1 1 0
4 13 83 1340 20 1 2 2000 3 2 1 1 2 12 4 2 6 1 0 1 1 1 0
4 12 129 1317 34 1 2 3000 0 1 1 1 2 0 1 3 6 1 0 1 1 1 0
4 5 8 1202 15 1 2 2630 1 3 1 1 2 12 4 1 13 0 0 0 0 0 0
4 12 106 617 57 1 2 4200 1 2 1 1 2 24 1 1 6 1 0 1 1 2 2
4 8 95 571 51 1 1 6800 1 1 2 1 2 24 1 2 29 2 0 1 1 1 1
4 12 26 798 28 1 8 2800 3 4 1 3 2 12 4 3 24 2 0 1 1 2 0
4 10 57 1122 18 1 3 2800 0 1 0 1 2 0 1 2 4 1 0 1 1 2 0
4 8 146 1333 40 1 2 4800 1 1 1 1 2 24 1 3 6 1 0 0 0 1 0
4 4 69 690 18 1 6 1500 3 1 1 1 2 36 4 3 6 1 1 1 1 1 1
4 14 61 82 34 1 2 2800 0 1 0 1 2 0 1 3 5 1 0 1 1 2 0
4 13 109 723 20 1 1 2000 3 3 1 3 2 12 4 3 6 1 2 1 1 2 0
4 3 56 1015 40 1 2 6800 1 1 1 1 2 12 1 3 15 2 0 1 1 2 0
4 3 116 1155 50 1 2 7000 1 2 1 1 1 0 1 3 7 1 0 1 1 1 0
4 9 86 1034 18 1 2 1010 3 2 1 1 2 24 4 2 13 1 2 1 1 1 2
4 7 163 581 20 1 2 2800 3 1 1 1 2 12 4 2 11 1 0 0 0 0 0
4 9 93 721 16 1 2 1300 3 5 1 2 2 12 4 1 11 2 0 1 1 1 0
4 12 160 976 33 1 2 3900 1 1 1 1 2 12 1 2 6 1 0 1 1 2 0
4 17 67 688 128 1 2 1800 0 1 1 1 2 0 1 1 8 1 0 1 1 1 0
4 12 22 1146 25 1 2 4000 1 1 0 1 2 24 1 2 6 1 0 1 1 1 0
4 12 76 1117 17 1 7 3800 0 1 1 1 2 0 1 1 6 1 0 1 1 1 0
4 12 164 1128 39 1 2 3000 0 1 0 1 2 0 1 3 6 1 0 1 1 2 0
4 3 133 132 57 1 1 7900 1 1 1 1 2 12 1 3 16 2 0 1 1 1 0
4 13 85 1000 56 1 2 1000 0 1 1 1 2 0 5 1 11 2 0 1 1 2 0
4 1 142 506 25 1 2 1500 3 1 1 1 2 0 4 3 1 1 2 1 1 1 2
4 12 24 770 15 1 1 1850 1 4 1 2 2 12 4 2 18 2 0 1 1 2 0
4 13 85 637 40 1 2 2000 0 1 1 1 2 0 1 1 17 1 0 2 2 1 0
4 6 131 377 30 1 1 1300 0 1 0 0 1 0 1 -1 9 1 0 2 2 1 0
4 3 9 1548 35 1 2 5200 1 1 0 1 2 0 1 3 4 1 0 1 1 1 0
4 13 143 830 60 1 2 1800 0 1 1 1 2 0 3 2 18 2 0 1 1 1 2
4 10 157 558 30 1 2 2550 3 1 1 1 2 12 4 3 2 1 2 1 1 1 2
4 12 76 656 25 1 4 3800 1 1 0 1 2 24 1 3 7 1 0 1 1 2 0
4 3 56 1154 62 1 2 9200 1 2 1 1 2 24 1 3 34 2 0 1 1 2 0
4 8 95 739 19 1 1 3800 1 1 0 1 2 12 1 1 4 1 0 0 0 0 0
4 13 92 140 12 1 4 1300 1 3 1 1 2 12 4 2 16 1 2 2 2 1 2
4 13 85 858 41 1 2 1500 0 2 1 1 2 0 1 2 5 1 0 1 1 1 0
4 12 76 1117 30 1 2 3600 3 1 1 1 2 12 4 3 6 1 0 1 1 1 2
4 1 15 1464 25 1 4 1300 0 1 0 1 2 0 3 1 3 1 0 1 1 1 0
4 13 161 524 79 1 2 1550 0 3 2 2 2 0 1 2 5 1 0 1 1 1 0
4 13 31 1541 13 1 2 2000 1 1 0 0 2 0 1 1 6 1 0 1 1 2 0
4 12 76 1335 30 1 2 2800 1 3 1 2 2 12 4 3 35 2 0 1 1 2 0
4 7 30 619 39 1 2 3500 0 1 1 1 2 0 1 2 6 1 0 1 1 1 0
4 6 75 902 34 1 2 2800 0 1 0 1 2 0 1 3 6 1 0 1 1 1 0
4 13 92 653 17 1 2 1600 3 3 1 1 2 12 4 3 18 2 0 1 1 1 0
4 8 32 176 34 1 2 4500 1 1 0 1 2 36 1 2 7 1 0 1 1 2 0
4 12 99 1226 67 1 2 3100 0 1 1 1 2 0 1 2 18 2 0 1 1 1 0
4 12 99 148 61 1 2 3500 0 2 1 1 2 0 1 1 6 1 0 1 1 1 0
4 12 76 1596 23 1 2 2900 3 3 1 2 2 12 4 3 29 2 1 1 1 2 1
4 12 24 262 40 1 2 4000 1 1 1 1 2 24 1 2 6 1 0 1 1 2 1
4 12 24 262 49 1 2 4400 3 1 1 1 2 12 4 2 6 1 1 1 1 2 2
4 9 86 1370 15 1 2 1100 3 2 1 2 2 12 4 2 15 2 0 1 1 1 0
4 3 133 346 39 1 2 6250 1 1 1 1 2 12 1 3 7 1 0 1 1 1 0
4 3 116 1 54 1 2 4500 1 3 1 1 2 3 1 2 6 1 0 1 1 1 0
4 1 147 1069 31 1 4 1500 0 1 1 1 2 0 1 2 6 1 0 0 0 1 0
4 13 100 891 69 1 2 2000 0 1 2 1 2 0 1 1 12 2 0 1 1 2 2
4 10 117 862 30 1 2 2900 0 1 1 1 2 0 1 1 5 1 0 1 1 2 0
4 6 68 1492 29 1 2 3200 0 1 0 1 2 0 1 3 7 1 0 1 1 2 0
4 12 160 507 11 1 2 2890 1 2 1 1 2 12 4 3 6 1 0 1 1 2 0
4 4 125 748 11 1 3 1050 3 4 1 3 2 12 4 1 18 1 2 1 1 1 2
4 13 37 282 40 1 1 1300 0 1 1 1 2 0 1 1 6 1 0 1 1 1 0
4 13 104 1079 82 1 2 1100 1 2 1 1 2 12 1 3 5 1 0 1 1 1 0
4 3 56 1248 50 1 2 5500 1 2 1 1 1 24 1 3 6 1 0 1 1 1 0
4 8 47 924 52 1 2 6500 1 2 1 1 2 36 1 3 7 1 0 1 1 2 0
4 3 39 929 22 1 2 4500 0 1 0 1 2 24 1 1 7 2 0 1 1 1 0
4 12 160 976 43 1 8 3500 1 1 1 1 2 12 1 3 6 1 0 1 1 2 0
4 12 76 1089 38 1 2 4500 1 1 1 1 2 36 3 2 6 1 0 1 1 1 0
4 8 32 1332 62 1 2 7000 1 2 1 1 2 12 1 3 7 1 0 1 1 2 1
4 5 110 1031 12 1 2 2690 1 3 1 1 2 12 4 2 6 1 0 1 1 2 0
4 5 11 128 15 1 1 2580 3 1 0 1 2 12 4 2 5 1 1 1 1 1 0
4 3 91 965 56 1 2 7500 1 2 1 1 2 24 1 3 7 1 0 1 1 2 2
4 3 56 438 46 1 2 5900 1 2 0 1 2 24 1 2 7 1 0 1 1 2 2
4 4 98 520 38 1 2 1500 0 1 1 1 2 0 1 2 5 1 0 1 1 2 0
4 12 102 681 25 1 2 3000 3 3 1 2 2 12 4 3 35 2 2 1 1 2 0
4 13 100 891 88 1 2 1000 0 2 2 2 2 0 1 3 11 2 0 1 1 2 2
4 8 47 463 48 1 2 6800 5 1 1 1 2 36 4 3 22 2 2 1 1 2 2
4 6 28 413 29 1 2 3000 3 4 1 1 2 12 4 3 6 1 2 1 1 1 0
4 3 39 929 42 1 2 6400 1 2 1 1 2 12 1 3 7 2 0 1 1 1 0
4 3 21 222 40 1 2 6800 0 1 1 1 2 0 1 1 6 1 0 1 1 1 0
4 13 101 1002 74 1 2 1800 0 1 2 1 2 0 1 3 5 1 0 1 1 1 0
4 9 118 454 31 1 2 1800 3 1 1 1 2 12 4 2 18 2 2 2 2 1 2
4 9 118 651 31 1 2 1600 3 1 1 1 2 12 4 2 12 2 2 2 2 1 2
4 9 118 454 29 1 2 1500 3 1 1 1 2 12 4 2 12 2 2 2 2 1 2
4 3 56 701 83 1 6 8500 1 2 2 1 2 12 1 3 25 2 0 1 1 1 0
4 13 85 1399 81 1 2 1800 0 2 1 1 2 0 1 3 5 1 0 1 1 1 0
4 8 47 1413 25 1 2 3500 1 1 0 1 2 12 1 1 24 2 0 1 1 2 0
4 12 24 210 44 1 2 3800 1 1 1 1 2 0 1 2 6 1 0 1 1 1 2
4 12 129 1259 41 1 2 4400 0 1 1 1 2 0 1 3 6 1 0 1 1 1 0
4 11 70 88 60 1 2 1500 3 1 2 1 2 12 4 3 26 1 2 1 1 2 0
4 8 32 1605 57 1 2 7000 1 2 1 1 2 12 1 3 7 1 0 1 1 2 2
4 3 133 1042 44 1 2 7500 1 2 1 1 2 24 1 3 5 1 0 1 1 1 0
4 12 106 1597 39 1 2 4500 1 1 1 1 2 12 3 3 5 1 0 1 1 1 2
4 13 43 747 12 1 2 1660 1 3 1 1 2 12 4 3 8 2 0 1 1 2 0
4 12 54 826 43 1 2 3300 0 1 1 1 2 0 1 1 6 1 0 1 1 1 0
4 13 41 995 27 1 2 2150 3 1 1 1 2 12 4 3 10 2 2 2 2 1 0
4 8 146 294 42 1 2 6000 1 1 1 1 2 36 1 3 6 1 0 1 1 1 0
4 1 142 973 12 1 2 1010 3 4 0 1 2 12 4 3 18 2 0 1 1 2 0
4 3 9 1014 74 1 2 9500 0 2 1 1 1 0 5 3 7 1 0 1 1 1 0
4 8 47 151 58 1 2 6500 0 1 2 1 2 0 1 1 7 1 0 1 1 2 2
4 12 76 1603 38 1 2 4300 1 1 0 1 2 12 4 2 4 1 2 1 1 2 2
4 12 150 1142 36 1 2 4200 1 1 1 1 2 36 1 3 6 1 0 1 1 2 2
4 13 141 321 85 1 2 2200 0 2 1 1 2 0 1 1 6 1 0 1 1 1 0
4 8 47 1157 51 1 2 6800 1 1 1 1 2 12 1 2 31 2 0 1 1 2 2
4 3 38 110 43 1 2 6300 1 2 0 1 2 36 1 3 6 1 0 1 1 1 0
4 13 85 114 83 1 2 1800 0 2 1 1 2 0 1 2 6 1 0 1 1 2 2
4 12 24 1126 12 1 2 3360 1 4 1 2 2 12 4 1 24 2 0 1 1 2 0
4 5 121 696 12 1 2 2700 3 4 1 1 2 24 1 2 23 0 0 0 0 0 0
4 17 36 360 18 1 2 1700 1 3 1 1 2 12 4 2 18 1 2 1 1 1 2
4 9 93 1039 16 1 2 1900 3 3 1 1 2 12 4 3 3 1 2 1 1 1 2
4 13 78 245 20 1 2 1700 3 3 0 1 2 12 4 2 6 1 0 1 1 2 0
4 12 54 518 61 1 2 6000 1 2 1 1 2 36 1 3 6 1 0 1 1 1 0
4 1 15 247 15 1 4 1600 3 4 1 1 2 12 4 3 15 2 2 0 0 2 0
4 12 76 613 33 1 2 5000 1 1 1 1 2 24 1 3 5 1 0 1 1 1 0
4 17 128 542 10 1 2 1700 3 3 1 1 2 12 4 2 18 2 2 1 1 2 2
4 8 95 284 13 1 2 3800 3 4 2 2 2 12 4 3 23 1 0 2 2 1 0
4 14 16 964 36 1 2 3500 0 1 0 1 1 0 1 3 6 1 0 1 1 1 0
4 1 15 954 12 1 4 1400 1 3 1 1 2 12 4 3 6 2 2 1 1 2 0
4 17 128 593 89 1 2 3300 0 2 1 1 2 0 1 3 6 1 0 1 1 1 0
4 12 76 1018 48 1 2 6000 1 2 0 1 1 12 1 2 7 1 0 1 1 2 0
4 6 75 385 44 1 2 3800 0 1 1 1 1 0 5 2 6 1 0 1 1 1 0
4 9 86 1334 25 1 2 1720 3 1 1 1 2 24 4 2 5 1 0 1 1 1 0
4 1 4 1150 45 1 2 2200 0 1 1 1 2 0 1 3 14 2 0 1 1 2 0
4 11 113 537 39 1 2 1900 0 1 1 1 2 0 1 1 6 1 0 1 1 1 0
4 9 42 972 14 1 4 1100 3 4 1 1 2 12 4 1 6 0 0 0 0 0 0
4 12 129 714 73 1 2 5500 0 2 1 1 2 0 1 3 6 1 0 1 1 1 0
4 7 145 1302 12 1 2 3000 3 4 1 2 2 12 4 2 16 0 0 0 0 0 0
4 14 16 1558 40 1 2 3300 0 1 0 1 2 0 1 2 6 1 0 1 1 1 0
4 13 78 10 20 1 2 1900 1 4 0 2 2 12 4 2 14 0 0 0 0 0 0
4 17 128 926 10 1 4 1560 1 5 1 2 2 12 4 3 6 1 0 1 1 2 0
4 6 75 710 58 1 2 4000 0 2 1 1 2 0 1 3 6 1 0 1 1 1 0
4 13 78 754 15 1 2 1500 3 3 1 1 2 24 4 2 18 2 0 1 1 2 0
4 11 6 136 62 1 2 1600 0 1 1 1 2 0 1 2 8 2 0 1 1 2 0
4 17 67 1514 81 1 2 2000 0 2 1 1 2 0 1 3 6 1 0 1 1 1 0
4 2 82 1277 39 1 2 2000 0 1 2 1 2 0 1 1 6 1 0 1 1 1 0
4 7 163 174 25 1 2 3700 1 3 1 3 2 24 4 3 6 1 2 1 1 1 2
4 8 95 779 64 1 2 9300 1 1 1 1 2 24 1 1 32 2 0 1 1 2 2
4 12 76 992 55 1 2 6800 1 1 1 1 1 24 1 1 26 2 0 1 1 2 0
4 6 28 1598 15 1 4 2580 5 4 1 2 2 12 1 3 18 0 2 0 0 0 2
4 3 19 93 68 1 2 9000 1 1 1 1 2 36 1 1 31 2 0 1 1 2 0
4 12 102 681 20 1 2 3050 1 3 1 3 2 12 4 1 35 2 2 1 1 2 0
4 12 17 345 104 1 2 6500 0 3 1 1 2 0 1 2 24 2 0 1 1 1 2
4 6 64 269 45 1 2 4300 0 2 1 1 2 0 1 3 6 1 0 1 1 1 0
4 13 78 445 28 1 2 2270 3 3 1 1 2 12 4 2 5 1 0 1 1 1 0
4 13 3 984 46 1 2 3500 0 1 1 1 2 0 1 3 6 1 0 1 1 1 0
4 13 37 1258 83 1 2 2700 0 2 2 1 2 0 1 2 11 2 0 1 1 1 0
4 10 57 1221 33 1 2 4000 0 1 0 1 2 0 1 3 6 1 0 1 1 1 0
4 8 95 316 58 1 2 8000 1 2 1 1 2 12 1 1 16 2 0 1 1 2 2
4 1 142 650 16 1 4 1500 3 4 1 1 2 12 4 3 6 0 0 0 0 0 0
4 13 85 497 52 1 6 2300 0 2 1 2 2 0 1 2 4 1 0 1 1 1 0
4 12 54 11 77 1 2 4800 1 2 1 1 2 0 1 2 18 2 0 1 1 2 0
4 1 142 650 16 1 2 1600 3 4 1 1 2 12 4 3 6 0 0 0 0 0 0
4 8 146 982 42 1 2 7200 1 2 0 1 2 12 1 3 6 1 0 1 1 1 0
4 9 118 814 12 1 4 1400 3 3 1 1 2 12 4 3 6 0 0 0 0 0 0
4 4 125 1522 53 1 2 1800 0 1 1 1 2 0 1 1 18 1 0 1 1 1 0
4 13 78 48 20 1 2 2100 3 2 1 1 2 12 4 3 4 1 2 1 1 1 0
4 7 163 423 25 1 2 3100 3 3 1 1 2 12 4 3 6 1 0 1 1 1 0
4 7 163 1563 22 1 2 3680 3 1 0 1 2 12 4 2 6 1 0 1 1 1 0
4 6 73 1388 34 1 2 3650 0 1 1 1 1 0 1 3 6 1 0 1 1 2 0
4 10 117 862 35 1 2 4100 1 1 0 1 2 0 1 3 5 1 0 1 1 2 0
4 4 125 486 10 1 2 1430 1 3 1 1 2 12 4 3 18 2 2 1 1 2 0
4 11 62 1129 84 1 2 1600 0 3 1 1 2 0 1 1 18 1 0 1 1 1 0
4 13 92 307 55 1 2 3600 0 1 1 1 2 0 3 1 6 1 0 1 1 1 0
4 6 28 167 42 1 2 4500 0 2 0 1 2 0 1 3 6 1 0 1 1 2 0
4 6 131 377 15 1 2 2100 3 4 2 2 2 12 4 1 34 2 0 1 1 1 0
4 12 24 1006 57 1 2 6200 1 2 1 1 2 12 1 1 6 1 0 1 1 1 0
4 1 147 124 40 1 2 2000 0 1 1 1 2 0 1 2 5 1 0 1 1 1 0
4 11 113 1367 69 1 2 1800 0 2 1 1 2 0 1 3 6 1 0 1 1 2 0
4 5 11 1070 29 1 2 4500 1 1 0 1 2 36 1 2 6 1 0 1 1 2 0
4 9 93 699 12 1 1 1050 3 5 0 2 2 12 4 2 22 2 2 1 1 2 2
4 6 151 182 71 1 2 4500 0 2 1 1 2 0 1 3 6 1 0 1 1 1 0
4 17 36 1356 10 1 4 1450 3 3 1 2 2 24 4 3 12 0 0 0 0 0 0
4 13 85 497 51 1 6 2300 0 2 1 2 2 0 1 1 18 1 0 1 1 1 0
4 9 86 1214 80 1 2 2500 1 2 2 1 2 36 1 3 18 2 0 1 1 1 0
4 6 68 627 38 1 2 4500 0 1 1 1 2 0 1 3 6 1 0 1 1 1 0
4 13 85 114 61 1 2 2100 0 2 1 1 2 0 1 3 6 1 0 1 1 2 2
4 17 36 1356 10 1 4 1450 3 3 1 1 2 24 4 3 12 0 0 0 0 0 0
4 5 80 89 55 1 2 4400 0 2 0 1 1 0 1 2 6 1 0 1 1 2 0
4 6 28 1495 33 1 6 3500 0 1 1 1 2 0 1 1 6 1 0 1 1 1 0
4 12 160 1524 52 1 2 6000 0 1 1 1 1 0 1 1 17 2 0 1 1 2 0
4 6 73 1594 18 1 6 2100 3 4 1 2 2 12 4 3 26 2 0 1 1 2 0
4 13 92 580 18 1 2 1950 3 4 0 2 2 12 4 3 18 2 2 2 2 1 0
4 12 102 681 28 1 2 2650 3 3 1 2 2 12 4 3 34 2 0 1 1 2 0
4 13 78 374 15 1 2 1600 3 2 1 1 2 12 4 2 26 2 0 1 1 1 0
4 12 46 233 28 1 2 4500 0 1 1 1 2 0 1 1 3 1 0 1 1 1 0
4 9 86 740 23 1 2 1900 3 2 1 1 2 12 4 3 6 1 2 1 1 1 0
4 3 133 1323 42 1 2 7800 0 2 1 1 1 0 1 2 6 1 0 1 1 1 0
4 5 110 353 32 1 2 4500 0 1 0 1 1 0 1 2 6 1 0 1 1 2 0
4 6 131 377 20 1 2 3300 3 3 1 1 2 12 4 2 33 2 0 1 1 1 0
4 9 86 230 20 1 2 1200 3 3 1 2 2 12 4 2 11 2 0 1 1 1 0
4 3 21 1097 55 1 2 7800 3 1 1 1 2 12 4 3 6 1 0 1 1 2 0
4 5 11 1281 32 1 2 4400 1 1 0 1 2 36 1 2 5 1 0 1 1 1 0
4 13 77 713 84 1 2 3500 0 2 1 1 2 0 1 3 18 2 0 1 1 1 0
4 12 76 1210 45 1 2 6500 1 1 1 1 1 12 1 2 20 2 0 1 1 2 2
4 5 8 250 54 1 2 4000 0 2 1 1 2 0 1 3 6 1 0 1 1 1 0
4 13 78 1554 18 1 2 1950 3 2 2 1 2 12 4 2 6 1 2 1 1 1 0
4 4 125 793 10 1 2 1490 1 3 1 1 2 12 4 1 18 2 0 1 1 2 0
4 9 86 477 16 1 6 1650 5 3 1 2 2 12 4 1 19 1 2 1 1 1 2
4 1 147 516 67 1 2 2000 0 2 1 1 2 0 1 3 6 1 0 1 1 1 2
4 1 147 818 48 1 2 2200 0 1 0 1 2 0 1 2 18 2 0 2 2 1 2
4 6 131 377 10 1 2 2200 3 4 2 2 2 12 4 3 33 2 2 1 1 1 2
4 17 67 535 65 1 2 2300 0 3 1 1 2 0 1 1 6 1 0 1 1 1 0
4 12 26 512 107 1 5 6500 1 2 1 1 2 3 1 1 19 2 0 1 1 1 0
4 8 95 571 53 1 6 7600 1 1 1 1 2 24 1 3 29 2 0 1 1 1 1
4 12 150 303 73 1 2 5200 1 2 1 1 2 12 3 3 6 1 0 0 0 2 0
4 4 125 459 18 1 2 1460 3 4 1 2 2 24 4 1 18 1 2 1 1 1 2
4 4 125 459 18 1 2 1450 3 4 1 2 2 24 4 1 18 1 2 1 1 1 2
4 10 117 1144 35 1 2 4200 1 1 1 1 1 24 1 2 6 1 0 1 1 1 0
4 6 28 369 39 1 2 4300 0 1 1 1 2 0 1 2 6 1 0 1 1 1 0
4 12 99 107 63 1 2 4800 0 2 1 1 2 0 1 3 9 2 0 1 1 1 0
4 12 54 372 80 1 2 6000 0 2 2 1 2 0 1 3 6 1 0 1 1 1 0
4 1 142 958 12 1 4 1520 3 3 1 2 2 24 4 3 19 2 0 2 2 1 0
4 1 142 1023 10 1 6 1088 3 5 2 3 2 12 4 3 3 1 0 1 1 1 0
4 4 69 690 17 1 2 1500 3 2 1 1 2 36 4 2 6 1 1 1 1 1 1
4 3 56 239 101 1 6 12800 1 2 2 1 2 0 1 2 33 2 0 1 1 2 2
4 6 89 1395 40 1 2 4200 0 2 0 1 1 0 1 1 6 1 0 1 1 1 0
4 5 8 546 64 1 2 4100 1 2 1 1 1 12 1 3 6 1 0 1 1 1 0
4 8 95 646 50 1 2 7000 1 1 0 1 2 36 1 3 25 2 0 1 1 2 2
4 13 85 1354 107 1 2 3500 0 2 2 1 2 0 1 1 6 1 0 1 1 1 0
4 13 78 1035 18 1 2 2300 3 3 1 1 2 12 4 2 16 1 2 1 1 1 0
4 3 39 348 138 1 2 11000 1 3 2 1 2 36 1 3 20 2 0 1 1 1 0
4 13 78 368 25 1 2 2000 3 3 1 1 2 12 4 2 6 1 2 1 1 2 0
4 17 67 357 56 1 2 1999 0 1 1 1 2 0 1 3 16 1 0 0 0 0 0
4 6 68 392 47 1 2 4500 0 1 1 1 2 0 1 1 7 1 0 1 1 1 0
4 13 85 660 97 1 2 2500 0 2 1 1 2 0 1 3 5 1 0 1 1 1 0
4 5 121 76 9 1 2 2100 3 5 1 2 2 12 4 2 25 2 0 1 1 2 0
4 17 136 1582 59 1 2 2500 0 3 1 1 2 0 1 2 6 1 0 1 1 2 0
4 10 117 1579 40 1 2 4000 1 1 1 1 2 0 1 1 6 1 0 1 1 1 0
4 13 107 1036 14 1 2 2000 1 3 1 2 1 12 4 1 6 2 2 1 1 1 0
4 11 70 64 85 1 2 1900 0 2 2 1 2 0 1 3 6 1 0 1 1 1 0
4 6 40 845 42 1 1 4200 1 1 1 1 2 24 1 3 7 2 0 1 1 1 0
4 13 58 145 23 1 2 1800 3 3 1 1 2 12 4 3 6 1 2 0 0 1 0
4 17 152 243 63 1 2 2200 0 1 1 1 2 0 1 3 24 2 0 1 1 2 0
4 1 15 75 16 1 2 1100 3 5 1 3 2 12 4 2 3 0 2 0 0 0 0
4 17 7 1452 32 1 2 1800 3 4 2 4 2 12 4 2 8 1 1 0 0 0 0
4 5 80 89 30 1 2 3300 0 1 1 1 1 0 3 1 6 1 0 1 1 2 0
4 8 146 527 23 1 6 8500 1 2 1 1 2 24 1 2 6 2 0 0 0 0 0
4 13 37 430 10 1 4 1200 1 4 1 2 2 12 4 2 17 0 2 0 0 0 0
4 17 67 1358 65 1 2 2700 0 1 1 1 2 0 1 1 14 1 0 1 1 1 0
4 12 26 631 58 1 2 5500 1 2 1 1 2 24 1 1 4 1 0 1 1 2 0
4 11 70 749 79 1 2 1900 0 3 1 1 2 0 1 1 6 1 0 1 1 2 2
4 12 17 419 55 1 2 5300 0 2 1 1 1 0 1 2 6 1 0 1 1 1 0
4 9 86 561 68 1 2 1600 3 1 1 1 2 12 4 1 10 2 0 1 1 2 0
4 13 37 1087 51 1 2 3000 0 2 1 1 2 0 1 3 6 1 0 1 1 1 0
4 5 8 920 43 1 2 4000 0 2 1 1 2 0 1 2 6 1 0 1 1 1 0
4 12 102 681 20 1 2 2700 3 3 0 3 2 12 4 3 35 2 2 1 1 2 2
4 13 78 754 23 1 2 2300 3 4 0 4 2 12 4 2 17 2 2 1 1 2 0
4 5 11 769 36 1 2 4500 1 1 0 1 1 24 3 3 6 1 0 1 1 1 0
4 11 6 136 62 1 8 1800 0 2 1 1 2 0 1 3 8 2 0 1 1 2 0
4 17 128 1439 20 1 4 1600 3 1 0 1 2 12 4 2 3 0 0 0 0 0 0
4 4 98 645 54 1 2 1700 0 1 1 1 2 0 1 3 4 1 0 1 1 1 0
4 6 5 1085 42 1 2 4600 0 1 2 1 2 0 1 3 7 2 0 1 1 1 0
4 1 142 849 12 1 2 1400 3 4 1 2 2 24 4 3 18 2 2 1 1 2 2
4 9 18 672 30 1 2 2350 0 1 0 1 2 0 1 3 13 1 0 1 1 1 0
4 13 37 956 107 1 2 3800 0 2 2 1 2 0 1 2 18 2 0 1 1 1 0
4 2 103 1204 20 1 2 1200 3 4 1 2 2 12 4 3 24 2 0 1 1 1 0
4 12 26 673 57 1 2 6200 1 2 1 1 2 36 1 3 6 1 0 1 1 2 2
4 13 85 637 56 1 6 2300 0 1 1 1 2 0 1 3 17 1 0 2 2 1 0
4 13 37 1288 88 1 2 3500 0 2 2 1 2 0 1 2 6 1 0 1 1 1 0
4 13 78 1554 15 1 2 1500 3 3 0 3 2 12 4 2 18 2 2 1 1 1 0
4 12 26 1119 63 1 2 6200 1 2 1 1 1 36 1 3 6 1 0 1 1 2 0
4 17 128 1409 20 1 3 1800 3 1 0 1 2 12 4 2 3 0 1 0 0 0 2
4 13 85 114 92 1 2 2300 0 2 2 1 2 0 1 2 11 2 0 1 1 2 2
4 12 129 248 71 1 2 6000 0 2 1 1 2 0 1 3 7 1 0 1 1 1 0
