城市 区 方位 房屋名 大小 租赁方式 朝向 月租 计费方式 几室 几厅 几卫 入住 租期 看房 所在楼层 总楼高 电梯 车位 用水 用电 燃气 供暖 
3 4 151 839 27 1 2 3300 1 1 0 1 1 12 5 3 6 1 0 1 1 2 0
3 9 130 925 55 1 2 1500 0 2 1 1 2 0 5 3 5 1 0 1 1 2 2
3 10 31 150 40 1 2 3200 1 1 1 1 2 12 4 2 6 1 0 1 1 1 0
3 11 23 1579 20 1 2 2900 3 1 1 1 2 12 4 2 5 2 0 1 1 2 2
3 10 68 1215 40 1 6 4500 1 1 1 1 1 12 5 3 6 1 0 1 1 2 0
3 10 68 1554 28 1 7 3700 3 1 1 1 2 12 4 3 7 1 2 1 1 1 0
3 1 74 371 63 1 2 8500 1 1 1 1 2 24 5 1 33 2 0 1 1 2 0
3 9 142 1560 20 2 2 2300 5 4 1 4 2 12 4 3 6 1 0 1 1 2 0
3 12 145 479 40 1 2 6100 1 1 1 1 2 12 5 2 4 1 0 1 1 1 0
3 7 42 848 40 1 2 3500 0 1 0 1 2 0 5 1 6 1 0 1 1 1 0
3 9 130 1232 58 1 2 1000 0 1 1 1 2 0 5 1 18 2 0 1 1 2 1
3 13 146 978 81 1 2 1600 0 2 2 1 2 0 5 1 7 1 0 1 1 1 0
3 12 164 543 38 1 2 4800 3 1 1 1 2 12 4 2 36 2 2 1 1 2 2
3 1 6 1449 52 1 2 6000 0 2 1 1 1 0 5 3 6 1 0 1 1 1 0
3 10 160 1533 47 1 2 3200 0 1 1 1 2 0 5 3 6 1 0 1 1 1 0
3 9 130 498 91 1 2 1700 0 2 2 1 2 0 5 1 18 2 0 1 1 1 0
3 7 42 1272 13 2 2 3190 1 3 1 1 2 12 4 1 6 2 0 1 1 2 0
3 9 130 1362 90 1 2 2200 0 3 1 1 2 0 5 3 6 1 0 1 1 1 0
3 7 66 115 20 1 2 3000 1 1 0 1 2 24 5 3 5 1 0 1 1 1 0
3 10 3 579 16 2 2 3490 1 4 1 2 2 12 4 1 17 1 0 1 1 2 0
3 11 143 430 15 2 2 1700 3 4 1 2 2 12 4 1 6 1 0 1 1 1 2
3 9 130 642 65 1 2 2000 0 2 1 1 2 0 2 1 6 1 0 1 1 2 2
3 16 140 553 17 2 4 1800 3 5 1 2 2 12 4 3 6 1 2 1 1 1 0
3 9 130 642 83 1 2 1200 0 2 1 1 2 0 5 3 6 1 0 1 1 2 2
3 9 73 1537 16 2 2 1500 1 3 1 1 2 12 4 3 6 0 0 0 0 0 0
3 1 87 634 39 1 2 6000 0 1 1 1 1 0 5 2 6 1 0 1 1 2 0
3 10 46 52 12 2 1 2460 1 4 1 2 2 12 4 1 28 2 0 1 1 2 0
3 1 163 890 61 1 2 7800 1 2 1 1 2 12 5 3 6 1 0 1 1 2 2
3 10 35 33 38 1 2 3490 1 1 0 1 2 24 5 2 4 1 0 1 1 2 2
3 9 7 960 16 2 2 1700 3 5 1 1 2 12 4 1 18 2 0 1 1 1 0
3 12 20 1352 44 1 2 5200 0 1 1 1 2 0 5 3 6 1 0 1 1 2 2
3 9 73 576 12 2 2 1830 1 3 1 1 2 12 4 3 13 2 2 1 1 2 0
3 4 132 1185 25 2 7 3000 3 4 1 2 2 12 4 2 34 2 2 1 1 1 0
3 9 62 623 20 2 2 2000 3 2 1 1 2 12 4 2 6 1 0 1 1 1 0
3 10 96 901 34 1 2 3000 0 1 1 1 2 0 5 3 6 1 0 1 1 1 0
3 11 143 153 15 2 2 2630 1 3 1 1 2 12 4 1 13 0 0 0 0 0 0
3 10 35 1098 57 1 2 4200 1 2 1 1 2 24 5 1 6 1 0 1 1 2 2
3 12 59 312 51 1 1 6800 1 1 2 1 2 24 5 2 29 2 0 1 1 1 1
3 10 46 751 28 2 8 2800 3 4 1 3 2 12 4 3 24 2 0 1 1 2 0
3 2 103 1461 18 1 3 2800 0 1 0 1 2 0 5 2 4 1 0 1 1 2 0
3 12 145 524 40 1 2 4800 1 1 1 1 2 24 5 3 6 1 0 0 0 1 0
3 14 13 1167 18 1 6 1500 3 1 1 1 2 36 4 3 6 1 1 1 1 1 1
3 3 27 12 34 1 2 2800 0 1 0 1 2 0 5 3 5 1 0 1 1 2 0
3 9 142 1220 20 2 1 2000 3 3 1 3 2 12 4 3 6 1 2 1 1 2 0
3 1 28 671 40 1 2 6800 1 1 1 1 2 12 5 3 15 2 0 1 1 2 0
3 1 71 635 50 1 2 7000 1 2 1 1 1 0 5 3 7 1 0 1 1 1 0
3 16 21 298 18 2 2 1010 3 2 1 1 2 24 4 2 13 1 2 1 1 1 2
3 7 42 656 20 1 2 2800 3 1 1 1 2 12 4 2 11 1 0 0 0 0 0
3 16 140 1487 16 2 2 1300 3 5 1 2 2 12 4 1 11 2 0 1 1 1 0
3 10 3 1375 33 1 2 3900 1 1 1 1 2 12 5 2 6 1 0 1 1 2 0
3 6 91 614 128 1 2 1800 0 1 1 1 2 0 5 1 8 1 0 1 1 1 0
3 10 156 1332 25 1 2 4000 1 1 0 1 2 24 5 2 6 1 0 1 1 1 0
3 10 68 1554 17 1 7 3800 0 1 1 1 2 0 5 1 6 1 0 1 1 1 0
3 10 31 1448 39 1 2 3000 0 1 0 1 2 0 5 3 6 1 0 1 1 2 0
3 1 110 364 57 1 1 7900 1 1 1 1 2 12 5 3 16 2 0 1 1 1 0
3 9 130 1452 56 1 2 1000 0 1 1 1 2 0 2 1 11 2 0 1 1 2 0
3 13 148 555 25 2 2 1500 3 1 1 1 2 0 4 3 1 1 2 1 1 1 2
3 10 45 149 15 2 1 1850 1 4 1 2 2 12 4 2 18 2 0 1 1 2 0
3 9 130 1014 40 1 2 2000 0 1 1 1 2 0 5 1 17 1 0 2 2 1 0
3 4 132 1185 30 1 1 1300 0 1 0 0 1 0 5 -1 9 1 0 2 2 1 0
3 1 163 927 35 1 2 5200 1 1 0 1 2 0 5 3 4 1 0 1 1 1 0
3 9 40 1530 60 1 2 1800 0 1 1 1 2 0 1 2 18 2 0 1 1 1 2
3 2 90 84 30 1 2 2550 3 1 1 1 2 12 4 3 2 1 2 1 1 1 2
3 10 68 136 25 1 4 3800 1 1 0 1 2 24 5 3 7 1 0 1 1 2 0
3 1 28 24 62 1 2 9200 1 2 1 1 2 24 5 3 34 2 0 1 1 2 0
3 12 59 964 19 1 1 3800 1 1 0 1 2 12 5 1 4 1 0 0 0 0 0
3 9 7 400 12 2 4 1300 1 3 1 1 2 12 4 2 16 1 2 2 2 1 2
3 9 130 1166 41 1 2 1500 0 2 1 1 2 0 5 2 5 1 0 1 1 1 0
3 10 68 1554 30 1 2 3600 3 1 1 1 2 12 4 3 6 1 0 1 1 1 2
3 13 149 311 25 1 4 1300 0 1 0 1 2 0 1 1 3 1 0 1 1 1 0
3 9 135 297 79 1 2 1550 0 3 2 2 2 0 5 2 5 1 0 1 1 1 0
3 9 51 1015 13 1 2 2000 1 1 0 0 2 0 5 1 6 1 0 1 1 2 0
3 10 68 1190 30 2 2 2800 1 3 1 2 2 12 4 3 35 2 0 1 1 2 0
3 7 108 951 39 1 2 3500 0 1 1 1 2 0 5 2 6 1 0 1 1 1 0
3 4 17 591 34 1 2 2800 0 1 0 1 2 0 5 3 6 1 0 1 1 1 0
3 9 7 714 17 2 2 1600 3 3 1 1 2 12 4 3 18 2 0 1 1 1 0
3 12 164 1119 34 1 2 4500 1 1 0 1 2 36 5 2 7 1 0 1 1 2 0
3 10 43 1486 67 1 2 3100 0 1 1 1 2 0 5 2 18 2 0 1 1 1 0
3 10 43 609 61 1 2 3500 0 2 1 1 2 0 5 1 6 1 0 1 1 1 0
3 10 68 178 23 2 2 2900 3 3 1 2 2 12 4 3 29 2 1 1 1 2 1
3 10 45 854 40 1 2 4000 1 1 1 1 2 24 5 2 6 1 0 1 1 2 1
3 10 45 854 49 1 2 4400 3 1 1 1 2 12 4 2 6 1 1 1 1 2 2
3 16 21 1058 15 2 2 1100 3 2 1 2 2 12 4 2 15 2 0 1 1 1 0
3 1 110 1488 39 1 2 6250 1 1 1 1 2 12 5 3 7 1 0 1 1 1 0
3 1 71 487 54 1 2 4500 1 3 1 1 2 3 5 2 6 1 0 1 1 1 0
3 13 138 1532 31 1 4 1500 0 1 1 1 2 0 5 2 6 1 0 0 0 1 0
3 9 137 1240 69 1 2 2000 0 1 2 1 2 0 5 1 12 2 0 1 1 2 2
3 2 18 1012 30 1 2 2900 0 1 1 1 2 0 5 1 5 1 0 1 1 2 0
3 4 16 1200 29 1 2 3200 0 1 0 1 2 0 5 3 7 1 0 1 1 2 0
3 10 3 231 11 2 2 2890 1 2 1 1 2 12 4 3 6 1 0 1 1 2 0
3 14 131 207 11 2 3 1050 3 4 1 3 2 12 4 1 18 1 2 1 1 1 2
3 9 44 188 40 1 1 1300 0 1 1 1 2 0 5 1 6 1 0 1 1 1 0
3 9 107 701 82 1 2 1100 1 2 1 1 2 12 5 3 5 1 0 1 1 1 0
3 1 28 262 50 1 2 5500 1 2 1 1 1 24 5 3 6 1 0 1 1 1 0
3 12 20 507 52 1 2 6500 1 2 1 1 2 36 5 3 7 1 0 1 1 2 0
3 1 75 143 22 1 2 4500 0 1 0 1 2 24 5 1 7 2 0 1 1 1 0
3 10 3 1375 43 1 8 3500 1 1 1 1 2 12 5 3 6 1 0 1 1 2 0
3 10 68 988 38 1 2 4500 1 1 1 1 2 36 1 2 6 1 0 1 1 1 0
3 12 164 270 62 1 2 7000 1 2 1 1 2 12 5 3 7 1 0 1 1 2 1
3 11 24 696 12 2 2 2690 1 3 1 1 2 12 4 2 6 1 0 1 1 2 0
3 11 162 284 15 1 1 2580 3 1 0 1 2 12 4 2 5 1 1 1 1 1 0
3 1 128 1434 56 1 2 7500 1 2 1 1 2 24 5 3 7 1 0 1 1 2 2
3 1 28 1586 46 1 2 5900 1 2 0 1 2 24 5 2 7 1 0 1 1 2 2
3 14 158 1394 38 1 2 1500 0 1 1 1 2 0 5 2 5 1 0 1 1 2 0
3 10 129 1339 25 2 2 3000 3 3 1 2 2 12 4 3 35 2 2 1 1 2 0
3 9 137 1240 88 1 2 1000 0 2 2 2 2 0 5 3 11 2 0 1 1 2 2
3 12 20 1605 48 1 2 6800 5 1 1 1 2 36 4 3 22 2 2 1 1 2 2
3 4 19 887 29 2 2 3000 3 4 1 1 2 12 4 3 6 1 2 1 1 1 0
3 1 75 143 42 1 2 6400 1 2 1 1 2 12 5 3 7 2 0 1 1 1 0
3 1 49 968 40 1 2 6800 0 1 1 1 2 0 5 1 6 1 0 1 1 1 0
3 9 69 101 74 1 2 1800 0 1 2 1 2 0 5 3 5 1 0 1 1 1 0
3 16 52 861 31 1 2 1800 3 1 1 1 2 12 4 2 18 2 2 2 2 1 2
3 16 52 473 31 1 2 1600 3 1 1 1 2 12 4 2 12 2 2 2 2 1 2
3 16 52 861 29 1 2 1500 3 1 1 1 2 12 4 2 12 2 2 2 2 1 2
3 1 28 19 83 1 6 8500 1 2 2 1 2 12 5 3 25 2 0 1 1 1 0
3 9 130 1236 81 1 2 1800 0 2 1 1 2 0 5 3 5 1 0 1 1 1 0
3 12 20 726 25 1 2 3500 1 1 0 1 2 12 5 1 24 2 0 1 1 2 0
3 10 45 282 44 1 2 3800 1 1 1 1 2 0 5 2 6 1 0 1 1 1 2
3 10 96 736 41 1 2 4400 0 1 1 1 2 0 5 3 6 1 0 1 1 1 0
3 15 100 408 60 1 2 1500 3 1 2 1 2 12 4 3 26 1 2 1 1 2 0
3 12 164 1191 57 1 2 7000 1 2 1 1 2 12 5 3 7 1 0 1 1 2 2
3 1 110 1290 44 1 2 7500 1 2 1 1 2 24 5 3 5 1 0 1 1 1 0
3 10 35 1216 39 1 2 4500 1 1 1 1 2 12 1 3 5 1 0 1 1 1 2
3 9 76 546 12 2 2 1660 1 3 1 1 2 12 4 3 8 2 0 1 1 2 0
3 10 160 438 43 1 2 3300 0 1 1 1 2 0 5 1 6 1 0 1 1 1 0
3 9 112 358 27 1 2 2150 3 1 1 1 2 12 4 3 10 2 2 2 2 1 0
3 12 145 841 42 1 2 6000 1 1 1 1 2 36 5 3 6 1 0 1 1 1 0
3 13 148 1368 12 2 2 1010 3 4 0 1 2 12 4 3 18 2 0 1 1 2 0
3 1 163 1430 74 1 2 9500 0 2 1 1 1 0 2 3 7 1 0 1 1 1 0
3 12 20 253 58 1 2 6500 0 1 2 1 2 0 5 1 7 1 0 1 1 2 2
3 10 68 1063 38 1 2 4300 1 1 0 1 2 12 4 2 4 1 2 1 1 2 2
3 10 119 1128 36 1 2 4200 1 1 1 1 2 36 5 3 6 1 0 1 1 2 2
3 9 125 126 85 1 2 2200 0 2 1 1 2 0 5 1 6 1 0 1 1 1 0
3 12 20 516 51 1 2 6800 1 1 1 1 2 12 5 2 31 2 0 1 1 2 2
3 1 25 387 43 1 2 6300 1 2 0 1 2 36 5 3 6 1 0 1 1 1 0
3 9 130 642 83 1 2 1800 0 2 1 1 2 0 5 2 6 1 0 1 1 2 2
3 10 45 760 12 2 2 3360 1 4 1 2 2 12 4 1 24 2 0 1 1 2 0
3 11 23 1573 12 2 2 2700 3 4 1 1 2 24 5 2 23 0 0 0 0 0 0
3 6 53 597 18 2 2 1700 1 3 1 1 2 12 4 2 18 1 2 1 1 1 2
3 16 140 1562 16 2 2 1900 3 3 1 1 2 12 4 3 3 1 2 1 1 1 2
3 9 30 1444 20 2 2 1700 3 3 0 1 2 12 4 2 6 1 0 1 1 2 0
3 10 160 880 61 1 2 6000 1 2 1 1 2 36 5 3 6 1 0 1 1 1 0
3 13 149 267 15 2 4 1600 3 4 1 1 2 12 4 3 15 2 2 0 0 2 0
3 10 68 1376 33 1 2 5000 1 1 1 1 2 24 5 3 5 1 0 1 1 1 0
3 6 32 933 10 2 2 1700 3 3 1 1 2 12 4 2 18 2 2 1 1 2 2
3 12 59 715 13 2 2 3800 3 4 2 2 2 12 4 3 23 1 0 2 2 1 0
3 3 39 1399 36 1 2 3500 0 1 0 1 1 0 5 3 6 1 0 1 1 1 0
3 13 149 213 12 2 4 1400 1 3 1 1 2 12 4 3 6 2 2 1 1 2 0
3 6 32 1342 89 1 2 3300 0 2 1 1 2 0 5 3 6 1 0 1 1 1 0
3 10 68 226 48 1 2 6000 1 2 0 1 1 12 5 2 7 1 0 1 1 2 0
3 4 17 611 44 1 2 3800 0 1 1 1 1 0 2 2 6 1 0 1 1 1 0
3 16 21 82 25 1 2 1720 3 1 1 1 2 24 4 2 5 1 0 1 1 1 0
3 13 117 532 45 1 2 2200 0 1 1 1 2 0 5 3 14 2 0 1 1 2 0
3 15 157 1033 39 1 2 1900 0 1 1 1 2 0 5 1 6 1 0 1 1 1 0
3 16 111 1192 14 2 4 1100 3 4 1 1 2 12 4 1 6 0 0 0 0 0 0
3 10 96 166 73 1 2 5500 0 2 1 1 2 0 5 3 6 1 0 1 1 1 0
3 7 66 59 12 2 2 3000 3 4 1 2 2 12 4 2 16 0 0 0 0 0 0
3 3 39 179 40 1 2 3300 0 1 0 1 2 0 5 2 6 1 0 1 1 1 0
3 9 30 1008 20 2 2 1900 1 4 0 2 2 12 4 2 14 0 0 0 0 0 0
3 6 32 814 10 2 4 1560 1 5 1 2 2 12 4 3 6 1 0 1 1 2 0
3 4 17 1213 58 1 2 4000 0 2 1 1 2 0 5 3 6 1 0 1 1 1 0
3 9 30 916 15 2 2 1500 3 3 1 1 2 24 4 2 18 2 0 1 1 2 0
3 15 133 204 62 1 2 1600 0 1 1 1 2 0 5 2 8 2 0 1 1 2 0
3 6 91 511 81 1 2 2000 0 2 1 1 2 0 5 3 6 1 0 1 1 1 0
3 17 22 313 39 1 2 2000 0 1 2 1 2 0 5 1 6 1 0 1 1 1 0
3 7 42 1432 25 2 2 3700 1 3 1 3 2 24 4 3 6 1 2 1 1 1 2
3 12 59 740 64 1 2 9300 1 1 1 1 2 24 5 1 32 2 0 1 1 2 2
3 10 68 914 55 1 2 6800 1 1 1 1 1 24 5 1 26 2 0 1 1 2 0
3 4 19 697 15 2 4 2580 5 4 1 2 2 12 5 3 18 0 2 0 0 0 2
3 1 74 1106 68 1 2 9000 1 1 1 1 2 36 5 1 31 2 0 1 1 2 0
3 10 129 1339 20 2 2 3050 1 3 1 3 2 12 4 1 35 2 2 1 1 2 0
3 10 38 1570 104 1 2 6500 0 3 1 1 2 0 5 2 24 2 0 1 1 1 2
3 4 89 170 45 1 2 4300 0 2 1 1 2 0 5 3 6 1 0 1 1 1 0
3 9 30 133 28 2 2 2270 3 3 1 1 2 12 4 2 5 1 0 1 1 1 0
3 9 118 879 46 1 2 3500 0 1 1 1 2 0 5 3 6 1 0 1 1 1 0
3 9 44 1580 83 1 2 2700 0 2 2 1 2 0 5 2 11 2 0 1 1 1 0
3 2 103 1281 33 1 2 4000 0 1 0 1 2 0 5 3 6 1 0 1 1 1 0
3 12 59 32 58 1 2 8000 1 2 1 1 2 12 5 1 16 2 0 1 1 2 2
3 13 148 779 16 2 4 1500 3 4 1 1 2 12 4 3 6 0 0 0 0 0 0
3 9 130 303 52 1 6 2300 0 2 1 2 2 0 5 2 4 1 0 1 1 1 0
3 10 160 104 77 1 2 4800 1 2 1 1 2 0 5 2 18 2 0 1 1 2 0
3 13 148 779 16 2 2 1600 3 4 1 1 2 12 4 3 6 0 0 0 0 0 0
3 12 145 1318 42 1 2 7200 1 2 0 1 2 12 5 3 6 1 0 1 1 1 0
3 16 52 713 12 2 4 1400 3 3 1 1 2 12 4 3 6 0 0 0 0 0 0
3 14 131 1079 53 1 2 1800 0 1 1 1 2 0 5 1 18 1 0 1 1 1 0
3 9 30 319 20 2 2 2100 3 2 1 1 2 12 4 3 4 1 2 1 1 1 0
3 7 42 503 25 2 2 3100 3 3 1 1 2 12 4 3 6 1 0 1 1 1 0
3 7 42 1299 22 1 2 3680 3 1 0 1 2 12 4 2 6 1 0 1 1 1 0
3 4 147 1440 34 1 2 3650 0 1 1 1 1 0 5 3 6 1 0 1 1 2 0
3 2 18 1012 35 1 2 4100 1 1 0 1 2 0 5 3 5 1 0 1 1 2 0
3 14 131 1108 10 2 2 1430 1 3 1 1 2 12 4 3 18 2 2 1 1 2 0
3 15 124 932 84 1 2 1600 0 3 1 1 2 0 5 1 18 1 0 1 1 1 0
3 9 7 45 55 1 2 3600 0 1 1 1 2 0 1 1 6 1 0 1 1 1 0
3 4 19 533 42 1 2 4500 0 2 0 1 2 0 5 3 6 1 0 1 1 2 0
3 4 132 1185 15 2 2 2100 3 4 2 2 2 12 4 1 34 2 0 1 1 1 0
3 10 45 1417 57 1 2 6200 1 2 1 1 2 12 5 1 6 1 0 1 1 1 0
3 13 138 1228 40 1 2 2000 0 1 1 1 2 0 5 2 5 1 0 1 1 1 0
3 15 157 724 69 1 2 1800 0 2 1 1 2 0 5 3 6 1 0 1 1 2 0
3 11 162 1016 29 1 2 4500 1 1 0 1 2 36 5 2 6 1 0 1 1 2 0
3 16 140 480 12 2 1 1050 3 5 0 2 2 12 4 2 22 2 2 1 1 2 2
3 4 121 1104 71 1 2 4500 0 2 1 1 2 0 5 3 6 1 0 1 1 1 0
3 6 53 1295 10 2 4 1450 3 3 1 2 2 24 4 3 12 0 0 0 0 0 0
3 9 130 303 51 1 6 2300 0 2 1 2 2 0 5 1 18 1 0 1 1 1 0
3 16 21 577 80 1 2 2500 1 2 2 1 2 36 5 3 18 2 0 1 1 1 0
3 4 16 1361 38 1 2 4500 0 1 1 1 2 0 5 3 6 1 0 1 1 1 0
3 9 130 642 61 1 2 2100 0 2 1 1 2 0 5 3 6 1 0 1 1 2 2
3 6 53 1295 10 2 4 1450 3 3 1 1 2 24 4 3 12 0 0 0 0 0 0
3 11 88 594 55 1 2 4400 0 2 0 1 1 0 5 2 6 1 0 1 1 2 0
3 4 19 191 33 1 6 3500 0 1 1 1 2 0 5 1 6 1 0 1 1 1 0
3 10 3 757 52 1 2 6000 0 1 1 1 1 0 5 1 17 2 0 1 1 2 0
3 4 147 1597 18 2 6 2100 3 4 1 2 2 12 4 3 26 2 0 1 1 2 0
3 9 7 1493 18 2 2 1950 3 4 0 2 2 12 4 3 18 2 2 2 2 1 0
3 10 129 1339 28 2 2 2650 3 3 1 2 2 12 4 3 34 2 0 1 1 2 0
3 9 30 1135 15 2 2 1600 3 2 1 1 2 12 4 2 26 2 0 1 1 1 0
3 10 29 1468 28 1 2 4500 0 1 1 1 2 0 5 1 3 1 0 1 1 1 0
3 16 21 981 23 2 2 1900 3 2 1 1 2 12 4 3 6 1 2 1 1 1 0
3 1 110 1494 42 1 2 7800 0 2 1 1 1 0 5 2 6 1 0 1 1 1 0
3 11 24 976 32 1 2 4500 0 1 0 1 1 0 5 2 6 1 0 1 1 2 0
3 4 132 1185 20 2 2 3300 3 3 1 1 2 12 4 2 33 2 0 1 1 1 0
3 16 21 1400 20 2 2 1200 3 3 1 2 2 12 4 2 11 2 0 1 1 1 0
3 1 49 1593 55 1 2 7800 3 1 1 1 2 12 4 3 6 1 0 1 1 2 0
3 11 162 574 32 1 2 4400 1 1 0 1 2 36 5 2 5 1 0 1 1 1 0
3 9 65 75 84 1 2 3500 0 2 1 1 2 0 5 3 18 2 0 1 1 1 0
3 10 68 1133 45 1 2 6500 1 1 1 1 1 12 5 2 20 2 0 1 1 2 2
3 11 143 1183 54 1 2 4000 0 2 1 1 2 0 5 3 6 1 0 1 1 1 0
3 9 30 1357 18 2 2 1950 3 2 2 1 2 12 4 2 6 1 2 1 1 1 0
3 14 131 731 10 2 2 1490 1 3 1 1 2 12 4 1 18 2 0 1 1 2 0
3 16 21 1379 16 2 6 1650 5 3 1 2 2 12 4 1 19 1 2 1 1 1 2
3 13 138 1140 67 1 2 2000 0 2 1 1 2 0 5 3 6 1 0 1 1 1 2
3 13 138 264 48 1 2 2200 0 1 0 1 2 0 5 2 18 2 0 2 2 1 2
3 4 132 1185 10 2 2 2200 3 4 2 2 2 12 4 3 33 2 2 1 1 1 2
3 6 91 970 65 1 2 2300 0 3 1 1 2 0 5 1 6 1 0 1 1 1 0
3 10 46 279 107 1 5 6500 1 2 1 1 2 3 5 1 19 2 0 1 1 1 0
3 12 59 312 53 1 6 7600 1 1 1 1 2 24 5 3 29 2 0 1 1 1 1
3 10 119 1584 73 1 2 5200 1 2 1 1 2 12 1 3 6 1 0 0 0 2 0
3 14 131 1521 18 2 2 1460 3 4 1 2 2 24 4 1 18 1 2 1 1 1 2
3 14 131 1521 18 2 2 1450 3 4 1 2 2 24 4 1 18 1 2 1 1 1 2
3 2 18 484 35 1 2 4200 1 1 1 1 1 24 5 2 6 1 0 1 1 1 0
3 4 19 361 39 1 2 4300 0 1 1 1 2 0 5 2 6 1 0 1 1 1 0
3 10 43 1291 63 1 2 4800 0 2 1 1 2 0 5 3 9 2 0 1 1 1 0
3 10 160 509 80 1 2 6000 0 2 2 1 2 0 5 3 6 1 0 1 1 1 0
3 13 148 293 12 2 4 1520 3 3 1 2 2 24 4 3 19 2 0 2 2 1 0
3 13 148 803 10 2 6 1088 3 5 2 3 2 12 4 3 3 1 0 1 1 1 0
3 14 13 1167 17 2 2 1500 3 2 1 1 2 36 4 2 6 1 1 1 1 1 1
3 1 28 80 101 1 6 12800 1 2 2 1 2 0 5 2 33 2 0 1 1 2 2
3 4 159 1037 40 1 2 4200 0 2 0 1 1 0 5 1 6 1 0 1 1 1 0
3 11 143 259 64 1 2 4100 1 2 1 1 1 12 5 3 6 1 0 1 1 1 0
3 12 59 1515 50 1 2 7000 1 1 0 1 2 36 5 3 25 2 0 1 1 2 2
3 9 130 388 107 1 2 3500 0 2 2 1 2 0 5 1 6 1 0 1 1 1 0
3 9 30 665 18 2 2 2300 3 3 1 1 2 12 4 2 16 1 2 1 1 1 0
3 1 75 22 138 1 2 11000 1 3 2 1 2 36 5 3 20 2 0 1 1 1 0
3 9 30 837 25 2 2 2000 3 3 1 1 2 12 4 2 6 1 2 1 1 2 0
3 6 91 116 56 1 2 1999 0 1 1 1 2 0 5 3 16 1 0 0 0 0 0
3 4 16 853 47 1 2 4500 0 1 1 1 2 0 5 1 7 1 0 1 1 1 0
3 9 130 821 97 1 2 2500 0 2 1 1 2 0 5 3 5 1 0 1 1 1 0
3 11 23 274 9 2 2 2100 3 5 1 2 2 12 4 2 25 2 0 1 1 2 0
3 6 63 1427 59 1 2 2500 0 3 1 1 2 0 5 2 6 1 0 1 1 2 0
3 2 18 5 40 1 2 4000 1 1 1 1 2 0 5 1 6 1 0 1 1 1 0
3 9 79 1189 14 2 2 2000 1 3 1 2 1 12 4 1 6 2 2 1 1 1 0
3 15 100 108 85 1 2 1900 0 2 2 1 2 0 5 3 6 1 0 1 1 1 0
3 4 151 222 42 1 1 4200 1 1 1 1 2 24 5 3 7 2 0 1 1 1 0
3 9 73 747 23 2 2 1800 3 3 1 1 2 12 4 3 6 1 2 0 0 1 0
3 6 134 898 63 1 2 2200 0 1 1 1 2 0 5 3 24 2 0 1 1 2 0
3 13 149 1032 16 2 2 1100 3 5 1 3 2 12 4 2 3 0 2 0 0 0 0
3 6 80 1328 32 2 2 1800 3 4 2 4 2 12 4 2 8 1 1 0 0 0 0
3 11 88 594 30 1 2 3300 0 1 1 1 1 0 1 1 6 1 0 1 1 2 0
3 12 145 1237 23 1 6 8500 1 2 1 1 2 24 5 2 6 2 0 0 0 0 0
3 9 44 1174 10 2 4 1200 1 4 1 2 2 12 4 2 17 0 2 0 0 0 0
3 6 91 1314 65 1 2 2700 0 1 1 1 2 0 5 1 14 1 0 1 1 1 0
3 10 46 198 58 1 2 5500 1 2 1 1 2 24 5 1 4 1 0 1 1 2 0
3 15 100 1576 79 1 2 1900 0 3 1 1 2 0 5 1 6 1 0 1 1 2 2
3 10 38 1321 55 1 2 5300 0 2 1 1 1 0 5 2 6 1 0 1 1 1 0
3 16 21 1343 68 1 2 1600 3 1 1 1 2 12 4 1 10 2 0 1 1 2 0
3 9 44 1243 51 1 2 3000 0 2 1 1 2 0 5 3 6 1 0 1 1 1 0
3 11 143 572 43 1 2 4000 0 2 1 1 2 0 5 2 6 1 0 1 1 1 0
3 10 129 1339 20 2 2 2700 3 3 0 3 2 12 4 3 35 2 2 1 1 2 2
3 9 30 916 23 2 2 2300 3 4 0 4 2 12 4 2 17 2 2 1 1 2 0
3 11 162 707 36 1 2 4500 1 1 0 1 1 24 1 3 6 1 0 1 1 1 0
3 15 133 204 62 1 8 1800 0 2 1 1 2 0 5 3 8 2 0 1 1 2 0
3 6 32 1065 20 1 4 1600 3 1 0 1 2 12 4 2 3 0 0 0 0 0 0
3 14 158 1293 54 1 2 1700 0 1 1 1 2 0 5 3 4 1 0 1 1 1 0
3 4 47 220 42 1 2 4600 0 1 2 1 2 0 5 3 7 2 0 1 1 1 0
3 13 148 74 12 2 2 1400 3 4 1 2 2 24 4 3 18 2 2 1 1 2 2
3 16 126 680 30 1 2 2350 0 1 0 1 2 0 5 3 13 1 0 1 1 1 0
3 9 44 1035 107 1 2 3800 0 2 2 1 2 0 5 2 18 2 0 1 1 1 0
3 17 2 904 20 2 2 1200 3 4 1 2 2 12 4 3 24 2 0 1 1 1 0
3 10 46 1578 57 1 2 6200 1 2 1 1 2 36 5 3 6 1 0 1 1 2 2
3 9 130 1014 56 1 6 2300 0 1 1 1 2 0 5 3 17 1 0 2 2 1 0
3 9 44 161 88 1 2 3500 0 2 2 1 2 0 5 2 6 1 0 1 1 1 0
3 9 30 1357 15 2 2 1500 3 3 0 3 2 12 4 2 18 2 2 1 1 1 0
3 10 46 464 63 1 2 6200 1 2 1 1 1 36 5 3 6 1 0 1 1 2 0
3 6 32 368 20 1 3 1800 3 1 0 1 2 12 4 2 3 0 1 0 0 0 2
3 9 130 642 92 1 2 2300 0 2 2 1 2 0 5 2 11 2 0 1 1 2 2
